dataset,embedder,category,seed,supports_text,query,n_test,n_test_pos,prevalence,text_gmm_cut,text_cost,text_fpr,text_fnr,text_precision,text_recall,text_f1,text_oracle_cost,text_AP,text_auroc
caltech101_m,siglip,airplanes,5.0,1,a photograph of an airplane,419.0,127.0,0.303103,0.038705,0.041096,0.041096,0.0,0.913669,1.0,0.954887,0.019173,0.998754,0.999434
caltech101_m,siglip,airplanes,6.0,1,a photograph of an airplane,419.0,117.0,0.279236,0.038705,0.036424,0.036424,0.0,0.914062,1.0,0.955102,0.011858,0.999421,0.999774
caltech101_m,siglip,airplanes,7.0,1,a photograph of an airplane,419.0,120.0,0.286396,0.038705,0.046823,0.046823,0.0,0.895522,1.0,0.944882,0.023356,0.998567,0.999415
caltech101_m,siglip,airplanes,8.0,1,a photograph of an airplane,419.0,123.0,0.293556,0.038705,0.027027,0.027027,0.0,0.938931,1.0,0.968504,0.016892,0.998553,0.999396
caltech101_m,siglip,car_side,0.0,1,a photograph of a car from the side,419.0,22.0,0.052506,0.019355,0.118388,0.118388,0.0,0.318841,1.0,0.483516,0.0,1.0,1.0
caltech101_m,siglip,car_side,1.0,1,a photograph of a car from the side,419.0,23.0,0.054893,0.019355,0.126263,0.126263,0.0,0.315068,1.0,0.479167,0.0,1.0,1.0
caltech101_m,siglip,car_side,2.0,1,a photograph of a car from the side,419.0,15.0,0.0358,0.019355,0.123762,0.123762,0.0,0.230769,1.0,0.375,0.0,1.0,1.0
caltech101_m,siglip,car_side,3.0,1,a photograph of a car from the side,419.0,19.0,0.045346,0.019355,0.1325,0.1325,0.0,0.263889,1.0,0.417582,0.0,1.0,1.0
caltech101_m,siglip,car_side,4.0,1,a photograph of a car from the side,419.0,14.0,0.033413,0.019355,0.125926,0.125926,0.0,0.215385,1.0,0.35443,0.0,1.0,1.0
caltech101_m,siglip,car_side,5.0,1,a photograph of a car from the side,419.0,17.0,0.040573,0.019355,0.146766,0.146766,0.0,0.223684,1.0,0.365591,0.0,1.0,1.0
caltech101_m,siglip,car_side,6.0,1,a photograph of a car from the side,419.0,18.0,0.042959,0.019355,0.124688,0.124688,0.0,0.264706,1.0,0.418605,0.0,1.0,1.0
caltech101_m,siglip,car_side,7.0,1,a photograph of a car from the side,419.0,20.0,0.047733,0.019355,0.132832,0.132832,0.0,0.273973,1.0,0.430108,0.0,1.0,1.0
caltech101_m,siglip,car_side,8.0,1,a photograph of a car from the side,419.0,18.0,0.042959,0.019355,0.139651,0.139651,0.0,0.243243,1.0,0.391304,0.0,1.0,1.0
caltech101_m,siglip,grand_piano,0.0,1,a photograph of a grand piano,419.0,12.0,0.02864,0.032388,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip,grand_piano,1.0,1,a photograph of a grand piano,419.0,16.0,0.038186,0.032388,0.004963,0.004963,0.0,0.888889,1.0,0.941176,0.0,1.0,1.0
caltech101_m,siglip,grand_piano,2.0,1,a photograph of a grand piano,419.0,14.0,0.033413,0.032388,0.004938,0.004938,0.0,0.875,1.0,0.933333,0.0,1.0,1.0
caltech101_m,siglip,grand_piano,3.0,1,a photograph of a grand piano,419.0,15.0,0.0358,0.032388,0.00495,0.00495,0.0,0.882353,1.0,0.9375,0.0,1.0,1.0
caltech101_m,siglip,grand_piano,4.0,1,a photograph of a grand piano,419.0,15.0,0.0358,0.032388,0.00495,0.00495,0.0,0.882353,1.0,0.9375,0.0,1.0,1.0
caltech101_m,siglip,grand_piano,5.0,1,a photograph of a grand piano,419.0,7.0,0.016706,0.032388,0.002427,0.002427,0.0,0.875,1.0,0.933333,0.0,1.0,1.0
caltech101_m,siglip,grand_piano,6.0,1,a photograph of a grand piano,419.0,17.0,0.040573,0.032388,0.004975,0.004975,0.0,0.894737,1.0,0.944444,0.0,1.0,1.0
caltech101_m,siglip,grand_piano,7.0,1,a photograph of a grand piano,419.0,13.0,0.031026,0.032388,0.002463,0.002463,0.0,0.928571,1.0,0.962963,0.0,1.0,1.0
caltech101_m,siglip,grand_piano,8.0,1,a photograph of a grand piano,419.0,14.0,0.033413,0.032388,0.007407,0.007407,0.0,0.823529,1.0,0.903226,0.0,1.0,1.0
caltech101_m,siglip,starfish,0.0,1,a photograph of a starfish,419.0,12.0,0.02864,-0.00794,0.154791,0.154791,0.0,0.16,1.0,0.275862,0.0,1.0,1.0
caltech101_m,siglip,starfish,1.0,1,a photograph of a starfish,419.0,10.0,0.023866,-0.00794,0.185819,0.185819,0.0,0.116279,1.0,0.208333,0.0,1.0,1.0
caltech101_m,siglip,starfish,2.0,1,a photograph of a starfish,419.0,9.0,0.02148,-0.00794,0.207317,0.207317,0.0,0.095745,1.0,0.174757,0.0,1.0,1.0
caltech101_m,siglip,starfish,3.0,1,a photograph of a starfish,419.0,12.0,0.02864,-0.00794,0.211302,0.211302,0.0,0.122449,1.0,0.218182,0.0,1.0,1.0
caltech101_m,siglip,starfish,4.0,1,a photograph of a starfish,419.0,10.0,0.023866,-0.00794,0.195599,0.195599,0.0,0.111111,1.0,0.2,0.0,1.0,1.0
caltech101_m,siglip,starfish,5.0,1,a photograph of a starfish,419.0,15.0,0.0358,-0.00794,0.143564,0.143564,0.0,0.205479,1.0,0.340909,0.0,1.0,1.0
caltech101_m,siglip,starfish,6.0,1,a photograph of a starfish,419.0,12.0,0.02864,-0.00794,0.201474,0.201474,0.0,0.12766,1.0,0.226415,0.0,1.0,1.0
caltech101_m,siglip,starfish,7.0,1,a photograph of a starfish,419.0,14.0,0.033413,-0.00794,0.177778,0.177778,0.0,0.162791,1.0,0.28,0.0,1.0,1.0
caltech101_m,siglip,starfish,8.0,1,a photograph of a starfish,419.0,8.0,0.019093,-0.00794,0.170316,0.170316,0.0,0.102564,1.0,0.186047,0.0,1.0,1.0
caltech101_m,siglip,ibis,0.0,1,a photograph of an ibis bird,419.0,15.0,0.0358,0.035023,0.024752,0.024752,0.0,0.6,1.0,0.75,0.0,1.0,1.0
caltech101_m,siglip,ibis,1.0,1,a photograph of an ibis bird,419.0,12.0,0.02864,0.035023,0.022113,0.022113,0.0,0.571429,1.0,0.727273,0.002457,0.99359,0.999795
caltech101_m,siglip,ibis,2.0,1,a photograph of an ibis bird,419.0,12.0,0.02864,0.035023,0.017199,0.017199,0.0,0.631579,1.0,0.774194,0.0,1.0,1.0
caltech101_m,siglip,ibis,3.0,1,a photograph of an ibis bird,419.0,12.0,0.02864,0.035023,0.019656,0.019656,0.0,0.6,1.0,0.75,0.0,1.0,1.0
caltech101_m,siglip,ibis,4.0,1,a photograph of an ibis bird,419.0,17.0,0.040573,0.035023,0.027363,0.027363,0.0,0.607143,1.0,0.755556,0.0,1.0,1.0
caltech101_m,siglip,ibis,5.0,1,a photograph of an ibis bird,419.0,12.0,0.02864,0.035023,0.014742,0.014742,0.0,0.666667,1.0,0.8,0.0,1.0,1.0
caltech101_m,siglip,ibis,6.0,1,a photograph of an ibis bird,419.0,16.0,0.038186,0.035023,0.024814,0.024814,0.0,0.615385,1.0,0.761905,0.0,1.0,1.0
caltech101_m,siglip,ibis,7.0,1,a photograph of an ibis bird,419.0,13.0,0.031026,0.035023,0.027094,0.027094,0.0,0.541667,1.0,0.702703,0.004926,0.989744,0.999621
caltech101_m,siglip,ibis,8.0,1,a photograph of an ibis bird,419.0,11.0,0.026253,0.035023,0.036765,0.036765,0.0,0.423077,1.0,0.594595,0.0,1.0,1.0
caltech101_m,siglip,cougar_face,0.0,1,a photograph of a cougar face,419.0,11.0,0.026253,0.037926,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip,cougar_face,1.0,1,a photograph of a cougar face,419.0,9.0,0.02148,0.037926,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip,cougar_face,2.0,1,a photograph of a cougar face,419.0,10.0,0.023866,0.037926,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip,cougar_face,3.0,1,a photograph of a cougar face,419.0,11.0,0.026253,0.037926,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip,cougar_face,4.0,1,a photograph of a cougar face,419.0,9.0,0.02148,0.037926,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip,cougar_face,5.0,1,a photograph of a cougar face,419.0,8.0,0.019093,0.037926,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip,cougar_face,6.0,1,a photograph of a cougar face,419.0,11.0,0.026253,0.037926,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip,cougar_face,7.0,1,a photograph of a cougar face,419.0,13.0,0.031026,0.037926,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip,cougar_face,8.0,1,a photograph of a cougar face,419.0,9.0,0.02148,0.037926,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip2_l,airplanes,0.0,1,a photograph of an airplane,419.0,117.0,0.279236,0.064952,0.088017,0.07947,0.008547,0.828571,0.991453,0.902724,0.023717,0.996681,0.998472
caltech101_m,siglip2_l,airplanes,1.0,1,a photograph of an airplane,419.0,112.0,0.267303,0.064952,0.065147,0.065147,0.0,0.848485,1.0,0.918033,0.006515,0.999197,0.999709
caltech101_m,siglip2_l,airplanes,2.0,1,a photograph of an airplane,419.0,111.0,0.264916,0.064952,0.086931,0.077922,0.009009,0.820896,0.990991,0.897959,0.027758,0.99666,0.998596
caltech101_m,siglip2_l,airplanes,3.0,1,a photograph of an airplane,419.0,105.0,0.250597,0.064952,0.05414,0.05414,0.0,0.860656,1.0,0.92511,0.019078,0.99841,0.999424
caltech101_m,siglip2_l,airplanes,4.0,1,a photograph of an airplane,419.0,118.0,0.281623,0.064952,0.059801,0.059801,0.0,0.867647,1.0,0.929134,0.018441,0.998273,0.999296
caltech101_m,siglip2_l,airplanes,5.0,1,a photograph of an airplane,419.0,127.0,0.303103,0.064952,0.089041,0.089041,0.0,0.830065,1.0,0.907143,0.013699,0.998651,0.999407
caltech101_m,siglip2_l,airplanes,6.0,1,a photograph of an airplane,419.0,117.0,0.279236,0.064952,0.072848,0.072848,0.0,0.841727,1.0,0.914062,0.009934,0.999202,0.999689
caltech101_m,siglip2_l,airplanes,7.0,1,a photograph of an airplane,419.0,120.0,0.286396,0.064952,0.081912,0.073579,0.008333,0.843972,0.991667,0.911877,0.015022,0.997688,0.998885
caltech101_m,siglip2_l,airplanes,8.0,1,a photograph of an airplane,419.0,123.0,0.293556,0.064952,0.058806,0.050676,0.00813,0.890511,0.99187,0.938462,0.011508,0.99843,0.999258
caltech101_m,siglip2_l,car_side,0.0,1,a photograph of a car from the side,419.0,22.0,0.052506,0.032937,0.06801,0.06801,0.0,0.44898,1.0,0.619718,0.0,1.0,1.0
caltech101_m,siglip2_l,car_side,1.0,1,a photograph of a car from the side,419.0,23.0,0.054893,0.032937,0.058081,0.058081,0.0,0.5,1.0,0.666667,0.0,1.0,1.0
caltech101_m,siglip2_l,car_side,2.0,1,a photograph of a car from the side,419.0,15.0,0.0358,0.032937,0.059406,0.059406,0.0,0.384615,1.0,0.555556,0.0,1.0,1.0
caltech101_m,siglip2_l,car_side,3.0,1,a photograph of a car from the side,419.0,19.0,0.045346,0.032937,0.055,0.055,0.0,0.463415,1.0,0.633333,0.0,1.0,1.0
caltech101_m,siglip2_l,car_side,4.0,1,a photograph of a car from the side,419.0,14.0,0.033413,0.032937,0.064198,0.064198,0.0,0.35,1.0,0.518519,0.0,1.0,1.0
caltech101_m,siglip2_l,car_side,5.0,1,a photograph of a car from the side,419.0,17.0,0.040573,0.032937,0.067164,0.067164,0.0,0.386364,1.0,0.557377,0.0,1.0,1.0
caltech101_m,siglip2_l,car_side,6.0,1,a photograph of a car from the side,419.0,18.0,0.042959,0.032937,0.064838,0.064838,0.0,0.409091,1.0,0.580645,0.0,1.0,1.0
caltech101_m,siglip2_l,car_side,7.0,1,a photograph of a car from the side,419.0,20.0,0.047733,0.032937,0.062657,0.062657,0.0,0.444444,1.0,0.615385,0.0,1.0,1.0
caltech101_m,siglip2_l,car_side,8.0,1,a photograph of a car from the side,419.0,18.0,0.042959,0.032937,0.067332,0.067332,0.0,0.4,1.0,0.571429,0.0,1.0,1.0
caltech101_m,siglip2_l,grand_piano,0.0,1,a photograph of a grand piano,419.0,12.0,0.02864,0.057832,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip2_l,grand_piano,1.0,1,a photograph of a grand piano,419.0,16.0,0.038186,0.057832,0.002481,0.002481,0.0,0.941176,1.0,0.969697,0.0,1.0,1.0
caltech101_m,siglip2_l,grand_piano,2.0,1,a photograph of a grand piano,419.0,14.0,0.033413,0.057832,0.002469,0.002469,0.0,0.933333,1.0,0.965517,0.0,1.0,1.0
caltech101_m,siglip2_l,grand_piano,3.0,1,a photograph of a grand piano,419.0,15.0,0.0358,0.057832,0.002475,0.002475,0.0,0.9375,1.0,0.967742,0.0,1.0,1.0
caltech101_m,siglip2_l,grand_piano,4.0,1,a photograph of a grand piano,419.0,15.0,0.0358,0.057832,0.002475,0.002475,0.0,0.9375,1.0,0.967742,0.0,1.0,1.0
caltech101_m,siglip2_l,grand_piano,5.0,1,a photograph of a grand piano,419.0,7.0,0.016706,0.057832,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip2_l,grand_piano,6.0,1,a photograph of a grand piano,419.0,17.0,0.040573,0.057832,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip2_l,grand_piano,7.0,1,a photograph of a grand piano,419.0,13.0,0.031026,0.057832,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip2_l,grand_piano,8.0,1,a photograph of a grand piano,419.0,14.0,0.033413,0.057832,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip2_l,starfish,0.0,1,a photograph of a starfish,419.0,12.0,0.02864,0.033502,0.135135,0.135135,0.0,0.179104,1.0,0.303797,0.0,1.0,1.0
caltech101_m,siglip2_l,starfish,1.0,1,a photograph of a starfish,419.0,10.0,0.023866,0.033502,0.173594,0.173594,0.0,0.123457,1.0,0.21978,0.0,1.0,1.0
caltech101_m,siglip2_l,starfish,2.0,1,a photograph of a starfish,419.0,9.0,0.02148,0.033502,0.197561,0.197561,0.0,0.1,1.0,0.181818,0.0,1.0,1.0
caltech101_m,siglip2_l,starfish,3.0,1,a photograph of a starfish,419.0,12.0,0.02864,0.033502,0.216216,0.216216,0.0,0.12,1.0,0.214286,0.0,1.0,1.0
caltech101_m,siglip2_l,starfish,4.0,1,a photograph of a starfish,419.0,10.0,0.023866,0.033502,0.168704,0.168704,0.0,0.126582,1.0,0.224719,0.0,1.0,1.0
caltech101_m,siglip2_l,starfish,5.0,1,a photograph of a starfish,419.0,15.0,0.0358,0.033502,0.14604,0.14604,0.0,0.202703,1.0,0.337079,0.0,1.0,1.0
caltech101_m,siglip2_l,starfish,6.0,1,a photograph of a starfish,419.0,12.0,0.02864,0.033502,0.194103,0.194103,0.0,0.131868,1.0,0.23301,0.0,1.0,1.0
caltech101_m,siglip2_l,starfish,7.0,1,a photograph of a starfish,419.0,14.0,0.033413,0.033502,0.167901,0.167901,0.0,0.170732,1.0,0.291667,0.0,1.0,1.0
caltech101_m,siglip2_l,starfish,8.0,1,a photograph of a starfish,419.0,8.0,0.019093,0.033502,0.167883,0.167883,0.0,0.103896,1.0,0.188235,0.0,1.0,1.0
caltech101_m,siglip2_l,ibis,0.0,1,a photograph of an ibis bird,419.0,15.0,0.0358,0.067669,0.022277,0.022277,0.0,0.625,1.0,0.769231,0.0,1.0,1.0
caltech101_m,siglip2_l,ibis,1.0,1,a photograph of an ibis bird,419.0,12.0,0.02864,0.067669,0.022113,0.022113,0.0,0.571429,1.0,0.727273,0.0,1.0,1.0
caltech101_m,siglip2_l,ibis,2.0,1,a photograph of an ibis bird,419.0,12.0,0.02864,0.067669,0.014742,0.014742,0.0,0.666667,1.0,0.8,0.0,1.0,1.0
caltech101_m,siglip2_l,ibis,3.0,1,a photograph of an ibis bird,419.0,12.0,0.02864,0.067669,0.014742,0.014742,0.0,0.666667,1.0,0.8,0.0,1.0,1.0
caltech101_m,siglip2_l,ibis,4.0,1,a photograph of an ibis bird,419.0,17.0,0.040573,0.067669,0.027363,0.027363,0.0,0.607143,1.0,0.755556,0.0,1.0,1.0
caltech101_m,siglip2_l,ibis,5.0,1,a photograph of an ibis bird,419.0,12.0,0.02864,0.067669,0.014742,0.014742,0.0,0.666667,1.0,0.8,0.0,1.0,1.0
caltech101_m,siglip2_l,ibis,6.0,1,a photograph of an ibis bird,419.0,16.0,0.038186,0.067669,0.024814,0.024814,0.0,0.615385,1.0,0.761905,0.0,1.0,1.0
caltech101_m,siglip2_l,ibis,7.0,1,a photograph of an ibis bird,419.0,13.0,0.031026,0.067669,0.027094,0.027094,0.0,0.541667,1.0,0.702703,0.0,1.0,1.0
caltech101_m,siglip2_l,ibis,8.0,1,a photograph of an ibis bird,419.0,11.0,0.026253,0.067669,0.034314,0.034314,0.0,0.44,1.0,0.611111,0.0,1.0,1.0
caltech101_m,siglip2_l,cougar_face,0.0,1,a photograph of a cougar face,419.0,11.0,0.026253,0.073809,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip2_l,cougar_face,1.0,1,a photograph of a cougar face,419.0,9.0,0.02148,0.073809,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip2_l,cougar_face,2.0,1,a photograph of a cougar face,419.0,10.0,0.023866,0.073809,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip2_l,cougar_face,3.0,1,a photograph of a cougar face,419.0,11.0,0.026253,0.073809,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip2_l,cougar_face,4.0,1,a photograph of a cougar face,419.0,9.0,0.02148,0.073809,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip2_l,cougar_face,5.0,1,a photograph of a cougar face,419.0,8.0,0.019093,0.073809,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip2_l,cougar_face,6.0,1,a photograph of a cougar face,419.0,11.0,0.026253,0.073809,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip2_l,cougar_face,7.0,1,a photograph of a cougar face,419.0,13.0,0.031026,0.073809,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,siglip2_l,cougar_face,8.0,1,a photograph of a cougar face,419.0,9.0,0.02148,0.073809,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
caltech101_m,dinov3_patch,airplanes,,0,,,,,,,,,,,,,,
caltech101_m,dinov3_patch,car_side,,0,,,,,,,,,,,,,,
caltech101_m,dinov3_patch,grand_piano,,0,,,,,,,,,,,,,,
caltech101_m,dinov3_patch,starfish,,0,,,,,,,,,,,,,,
caltech101_m,dinov3_patch,ibis,,0,,,,,,,,,,,,,,
caltech101_m,dinov3_patch,cougar_face,,0,,,,,,,,,,,,,,
coco_val,siglip,bear,0.0,1,a bear,2476.0,24.0,0.009693,-0.001672,0.335237,0.335237,0.0,0.028369,1.0,0.055172,0.011827,0.830228,0.997808
coco_val,siglip,bear,1.0,1,a bear,2476.0,20.0,0.008078,-0.001672,0.355863,0.355863,0.0,0.022371,1.0,0.043764,0.005293,0.791356,0.998493
coco_val,siglip,bear,2.0,1,a bear,2476.0,24.0,0.009693,-0.001672,0.344617,0.344617,0.0,0.027618,1.0,0.053751,0.006525,0.825357,0.998216
coco_val,siglip,bear,3.0,1,a bear,2476.0,22.0,0.008885,-0.001672,0.335371,0.335371,0.0,0.026036,1.0,0.05075,0.00489,0.914416,0.999092
coco_val,siglip,bear,4.0,1,a bear,2476.0,21.0,0.008481,-0.001672,0.345825,0.345825,0.0,0.024138,1.0,0.047138,0.00611,0.916373,0.999147
coco_val,siglip,bear,5.0,1,a bear,2476.0,20.0,0.008078,-0.001672,0.346906,0.346906,0.0,0.022936,1.0,0.044843,0.006515,0.894696,0.99886
coco_val,siglip,bear,6.0,1,a bear,2476.0,23.0,0.009289,-0.001672,0.346514,0.346514,0.0,0.026346,1.0,0.051339,0.01223,0.785258,0.997572
coco_val,siglip,bear,7.0,1,a bear,2476.0,23.0,0.009289,-0.001672,0.344068,0.344068,0.0,0.026528,1.0,0.051685,0.010192,0.804299,0.997696
coco_val,siglip,bear,8.0,1,a bear,2476.0,27.0,0.010905,-0.001672,0.354839,0.354839,0.0,0.030134,1.0,0.058505,0.009392,0.811458,0.997626
coco_val,siglip,bed,0.0,1,a bed,2476.0,68.0,0.027464,-0.004078,0.308482,0.27907,0.029412,0.089431,0.970588,0.163772,0.105091,0.826918,0.972976
coco_val,siglip,bed,1.0,1,a bed,2476.0,87.0,0.035137,-0.004078,0.296743,0.273755,0.022989,0.11502,0.977011,0.205811,0.154583,0.824501,0.971137
coco_val,siglip,bed,2.0,1,a bed,2476.0,69.0,0.027868,-0.004078,0.32848,0.285002,0.043478,0.087766,0.956522,0.16078,0.147613,0.81639,0.958491
coco_val,siglip,bed,3.0,1,a bed,2476.0,74.0,0.029887,-0.004078,0.31179,0.284763,0.027027,0.095238,0.972973,0.173494,0.160756,0.798109,0.967673
coco_val,siglip,bed,4.0,1,a bed,2476.0,75.0,0.030291,-0.004078,0.309049,0.282382,0.026667,0.097204,0.973333,0.176755,0.131223,0.819593,0.968369
coco_val,siglip,bed,5.0,1,a bed,2476.0,74.0,0.029887,-0.004078,0.305129,0.278102,0.027027,0.097297,0.972973,0.176904,0.145577,0.806737,0.969626
coco_val,siglip,bed,6.0,1,a bed,2476.0,68.0,0.027464,-0.004078,0.307651,0.278239,0.029412,0.089674,0.970588,0.164179,0.182089,0.751518,0.962594
coco_val,siglip,bed,7.0,1,a bed,2476.0,73.0,0.029483,-0.004078,0.31284,0.271744,0.041096,0.096819,0.958904,0.175879,0.159977,0.808205,0.95899
coco_val,siglip,bed,8.0,1,a bed,2476.0,69.0,0.027868,-0.004078,0.2862,0.271708,0.014493,0.094183,0.985507,0.171934,0.130212,0.837942,0.975825
coco_val,siglip,cat,0.0,1,a cat,2476.0,92.0,0.037157,0.015375,0.103808,0.038591,0.065217,0.483146,0.934783,0.637037,0.092063,0.934924,0.992887
coco_val,siglip,cat,1.0,1,a cat,2476.0,95.0,0.038368,0.015375,0.101377,0.038219,0.063158,0.494444,0.936842,0.647273,0.069878,0.942825,0.985521
coco_val,siglip,cat,2.0,1,a cat,2476.0,93.0,0.037561,0.015375,0.105221,0.040705,0.064516,0.472826,0.935484,0.628159,0.072489,0.946582,0.988467
coco_val,siglip,cat,3.0,1,a cat,2476.0,81.0,0.032714,0.015375,0.093044,0.031315,0.061728,0.503311,0.938272,0.655172,0.077121,0.940432,0.991051
coco_val,siglip,cat,4.0,1,a cat,2476.0,86.0,0.034733,0.015375,0.093286,0.035146,0.05814,0.490909,0.94186,0.645418,0.075207,0.94163,0.985711
coco_val,siglip,cat,5.0,1,a cat,2476.0,95.0,0.038368,0.015375,0.128336,0.033599,0.094737,0.518072,0.905263,0.659004,0.100197,0.929604,0.984673
coco_val,siglip,cat,6.0,1,a cat,2476.0,93.0,0.037561,0.015375,0.088593,0.03483,0.053763,0.51462,0.946237,0.666667,0.076424,0.946849,0.991016
coco_val,siglip,cat,7.0,1,a cat,2476.0,86.0,0.034733,0.015375,0.105751,0.035983,0.069767,0.481928,0.930233,0.634921,0.087671,0.938202,0.990153
coco_val,siglip,cat,8.0,1,a cat,2476.0,87.0,0.035137,0.015375,0.094307,0.036835,0.057471,0.482353,0.942529,0.638132,0.075244,0.935439,0.982766
coco_val,siglip,clock,0.0,1,a clock,2476.0,112.0,0.045234,-0.004633,0.415594,0.210237,0.205357,0.151877,0.794643,0.255014,0.399414,0.603103,0.861362
coco_val,siglip,clock,1.0,1,a clock,2476.0,113.0,0.045638,-0.004633,0.490973,0.207787,0.283186,0.141608,0.716814,0.236496,0.420536,0.552368,0.832566
coco_val,siglip,clock,2.0,1,a clock,2476.0,102.0,0.041195,-0.004633,0.451806,0.216512,0.235294,0.131757,0.764706,0.224784,0.382155,0.603688,0.844554
coco_val,siglip,clock,3.0,1,a clock,2476.0,113.0,0.045638,-0.004633,0.436182,0.206094,0.230088,0.151568,0.769912,0.253275,0.386943,0.607075,0.850767
coco_val,siglip,clock,4.0,1,a clock,2476.0,102.0,0.041195,-0.004633,0.400565,0.224094,0.176471,0.136364,0.823529,0.233983,0.366569,0.653737,0.871475
coco_val,siglip,clock,5.0,1,a clock,2476.0,115.0,0.046446,-0.004633,0.462678,0.210504,0.252174,0.147513,0.747826,0.246418,0.446712,0.554921,0.834598
coco_val,siglip,clock,6.0,1,a clock,2476.0,110.0,0.044426,-0.004633,0.453185,0.216822,0.236364,0.140704,0.763636,0.237624,0.394275,0.610572,0.845601
coco_val,siglip,clock,7.0,1,a clock,2476.0,101.0,0.040792,-0.004633,0.390007,0.211789,0.178218,0.141638,0.821782,0.24163,0.326874,0.630062,0.88085
coco_val,siglip,clock,8.0,1,a clock,2476.0,100.0,0.040388,-0.004633,0.424226,0.214226,0.21,0.134354,0.79,0.229651,0.397104,0.578911,0.854693
coco_val,siglip,microwave,0.0,1,a microwave oven,2476.0,31.0,0.01252,-0.036363,0.419223,0.419223,0.0,0.029356,1.0,0.057038,0.192123,0.421274,0.961647
coco_val,siglip,microwave,1.0,1,a microwave oven,2476.0,28.0,0.011309,-0.036363,0.418301,0.418301,0.0,0.026616,1.0,0.051852,0.127042,0.40085,0.976891
coco_val,siglip,microwave,2.0,1,a microwave oven,2476.0,27.0,0.010905,-0.036363,0.411597,0.411597,0.0,0.026087,1.0,0.050847,0.120866,0.455032,0.974563
coco_val,siglip,microwave,3.0,1,a microwave oven,2476.0,28.0,0.011309,-0.036363,0.410948,0.410948,0.0,0.027079,1.0,0.052731,0.184174,0.36788,0.9574
coco_val,siglip,microwave,4.0,1,a microwave oven,2476.0,27.0,0.010905,-0.036363,0.414863,0.414863,0.0,0.025887,1.0,0.050467,0.180648,0.421801,0.961073
coco_val,siglip,microwave,5.0,1,a microwave oven,2476.0,34.0,0.013732,-0.036363,0.412776,0.412776,0.0,0.03263,1.0,0.063197,0.136701,0.473118,0.970938
coco_val,siglip,microwave,6.0,1,a microwave oven,2476.0,25.0,0.010097,-0.036363,0.411669,0.411669,0.0,0.024178,1.0,0.047214,0.128519,0.509942,0.978654
coco_val,siglip,microwave,7.0,1,a microwave oven,2476.0,33.0,0.013328,-0.036363,0.399918,0.399918,0.0,0.032673,1.0,0.063279,0.176447,0.47764,0.963036
coco_val,siglip,microwave,8.0,1,a microwave oven,2476.0,32.0,0.012924,-0.036363,0.403846,0.403846,0.0,0.031403,1.0,0.060894,0.161262,0.549213,0.969006
coco_val,siglip,refrigerator,0.0,1,a refrigerator,2476.0,52.0,0.021002,-0.020652,0.425267,0.367574,0.057692,0.052128,0.942308,0.09879,0.182629,0.679305,0.938793
coco_val,siglip,refrigerator,1.0,1,a refrigerator,2476.0,56.0,0.022617,-0.020652,0.413076,0.359504,0.053571,0.057421,0.946429,0.108274,0.159947,0.719489,0.952383
coco_val,siglip,refrigerator,2.0,1,a refrigerator,2476.0,58.0,0.023425,-0.020652,0.422564,0.353598,0.068966,0.059406,0.931034,0.111686,0.181612,0.694957,0.935976
